0.50553,0.0031581,0.017739,0.0069529,0.064186,0.058313,0.3611,0.97417,0.13406,0.84602,0.21273,0.02004,0.032289,0.050787,0.036236,0.077329,0.019834,0.045088,0.17652,0.069394,0.18007,0.072844,0,0.10662,0.092152,0.24588,0.37061,0.12507,0.78692,10,1,0,1,2,10,4,1,0.5,28,1
1,0.23296,0.002657,0.15373,0.010317,0.048949,0.0072191,0.13598,0.021159,0.17385,0.61131,0.72528,0.097912,0.133,0.078269,0.14941,0.082708,0.053979,0.50931,0.16643,0.081506,0.10947,0.023659,0.55927,0.21859,0.27349,0.60153,0.60089,1,8,1,0,1,2,10,4,1,0.5,28,1
0,0.56207,0.088142,0.11546,0.01979,0.21592,0.14208,0.9355,0.10558,0.33796,0.3798,0.31689,0.06601,0.093996,0.052673,0.098562,0.050656,0.067834,0.56572,0.26632,0.24132,0.13372,0.064769,0.28204,1,1,0.40809,0.38097,0.40056,11,1,0,1,2,10,4,1,0.5,28,1
0.875,0.1945,0.039981,0.059457,0.031909,0.27359,0.13554,0.17506,0.066118,0.33613,0.098875,0.42422,0.068458,0.24812,0.14965,0.083294,0.14487,0.18088,0.34857,0.46523,0.12815,0.1001,0.018561,0.27092,0.29247,0.56516,0.43855,0.3461,0,13,0.5,0,0.5,2,10,4,1,0.5,28,1
0,0.46173,0.091645,0.056701,0.0069695,0.37041,0.16634,0.30857,0.11692,0.030857,0.26351,0.60797,0.00074894,0.66231,0.28531,0.39574,0.15645,0.057343,0.2577,0.19986,0.096495,0.047174,0.013063,0.22473,0.17861,0.33682,0.30059,0.3131,0.70561,14,1,0,1,2,10,4,1,0.5,28,1
0.00042517,0.54476,0.14073,0.025105,0.025609,0.2049,0.12468,0.3436,0.043803,0.24527,0.18818,0.067913,0.3615,0.57119,0.20527,0.11694,0.46958,0.11998,0.21106,0.27621,0.24972,0.078168,0.016235,0.22134,0.21389,0.30628,0.31327,0.31734,0.56679,4,1,0,1,2,10,4,1,0.5,28,1
0.78723,0.046959,0,0.5295,0.17997,0.058034,0.50348,0.27552,0.53851,0.32847,0.68938,0.70505,0.010175,0.47722,0.11263,0.44912,0.062114,0.12439,0.48699,0.55857,0.054063,0.10511,1,1,1,0.52972,0.68478,0.47222,0.60232,6,0,0,0,3,0,0,0,0,26,1
1,0.05396,0.028484,0.34573,0.033218,0.12332,0.16518,0.13053,0.17406,0.12229,0.53945,0.68896,0.027036,1,0.17884,0.75018,0.10936,0.031794,0.50476,0.53746,0.12627,0.041898,0.14765,0.19998,0.11148,0.15477,0.76425,0.46378,0.35035,7,0,0,0,3,0,0,0,0,26,1
0.7525,0.4877,0.80128,0.33288,0.14885,0.16461,1,0.30431,1,0.99723,0.43903,0.40359,0.0050174,0.23335,0.056671,0.11371,0.022979,0.080442,0.69686,0,0,0.036085,0.27658,0.40039,0.28262,1,0.73835,0.39665,0.0087768,9,1,1,1,3,0,0,0,0,26,1
0.12766,0.13978,0.15066,0.27626,0.2459,0.12248,0.71824,0.13116,0.96439,1,0.43365,0.4857,0.018729,0.52871,0.21288,0.23703,0.095039,0.22366,0.55788,0.30673,0.18585,0.092797,0.094638,0.093957,0.10426,0.079789,0.54737,0.28604,0.13264,3,1,1,1,3,0,0,0,0,26,1
0.89362,0.30385,0.37287,0.15795,0,0.19508,0.3116,0.14414,0.41378,0.12461,0.2768,1,0.0080499,0.49845,0.070069,0.20637,0.046834,0.17394,0.1013,0.31264,0.049196,0.24693,0.36327,0.5891,0.27671,0.60371,0.39931,0.27666,0.83332,15,0,0,0,3,0,0,0,0,26,1
0.60204,0.34491,0.19999,0.42185,0.18261,0.093458,0.20063,0.060005,0.26064,0.12785,0.68182,0.59774,0.0072759,0.67812,0.17508,0.35845,0.16538,0.54118,0.31931,0.074318,0.18741,0.20418,0.49241,0.37583,0.30509,0.22103,0.74673,0.34892,1,2,1,0,1,3,0,0,0,0,26,1
0.12766,0.25173,0.19814,0.19998,0.23743,0.22313,0,0,0,0,0.27328,0.59386,0.031098,0.8689,0.1073,0.26847,0.062468,0.065137,0.45679,0.33319,0.20144,0.13373,0.66624,0.41551,0.79659,0.50083,0.50989,0.32607,0.0094746,5,1,0,1,3,0,0,0,0,26,1
0.60204,1,0.31141,1,0.20197,0.054787,0.34764,0.10056,0.48279,0.16059,0.84623,0.71043,0,0.4202,0.13218,0.15107,0.071469,0.052564,1,0.736,0.14111,0.12786,0.10387,0.062551,0.077205,0.099326,1,1,0.18041,1,1,0,1,3,0,0,0,0,26,1
0,0.43064,1,0,0.16421,0.23358,0.31317,0.10215,0.38349,0.2137,0,0,1,0,1,0,1,0,0,0.60118,0.45055,1,0.52771,0.062547,0.88074,0.9231,0,0,0.21753,12,0,0,1,3,0,0,0,0,26,1
0.59574,0.62903,0.38368,0.72419,0.23619,0,0.42584,0.12855,0.45527,0.14065,1,0.83836,0.0076201,0.371,0.15386,1,0.11001,0.38563,0.7686,0.64144,0.02391,0.037058,0,0,0,0,0.597,0.37995,0.55748,10,1,0,0.5,3,0,0,0,0,26,1
0,0,0.035824,0.32345,0.28547,0.058069,0.18455,0.050237,0.18429,0.20524,0.43711,0.59822,0.015809,0.73937,0.12612,0.28738,0.061603,0.1318,0.51976,1,0.14371,0.20159,0.28781,0.11862,0.20442,0.20093,0.71152,0.35751,0.18182,8,1,0,1,3,0,0,0,0,26,1
0.81698,0.047358,0.0054135,0.40016,0.073934,0.08109,0.15819,0.067677,0.2349,0.20298,0.40931,0.69302,0.0055865,0.4003,0.088279,0.4223,0.063366,0.14736,0.60253,0.6795,0.017058,0.20912,0.074464,0.069697,0.06777,0.049229,0.72493,0.49351,0.054675,11,0,0,0.5,3,0,0,0,0,26,1
0.085106,0.40402,0.53296,0.22764,1,0.86053,0.59017,1,0.98862,0.26047,0.23684,0.54606,0.049106,0.83802,0,0,0,0,0.41236,0.60713,1,0.2669,0.38587,0.087655,0.21526,0.17707,0.46974,0.24152,0,13,1,0,1,3,0,0,0,0,26,1
0.6383,0.22833,0.16809,0.18565,0.49394,0.13292,0.35138,0.14984,0.287,0.51651,0.36538,0.34629,0.0080094,0.4677,0.097879,0.13664,0.032607,0.11871,0.41975,0.34746,0.05288,0,0.19119,0.10498,0.15394,0.067462,0.56699,0.14467,0.2047,14,0,0,0,3,0,0,0,0,26,1
0.12766,0.099156,0.076213,0.2251,0.19747,1,0.54345,0.0651,0.45928,0.237,0.33002,0.80664,0.032361,0.67817,0.27358,0.40808,0.18933,1,0.32166,0.7201,0.24314,0.20163,0.48881,0.56155,0.47518,0.55816,0.47443,0.16495,0.30385,4,0,0.5,0,3,0,0,0,0,26,1
0.53195,0,0.23542,0,0.24063,0.25506,0.37238,0.29981,0.26267,0.33012,0.074891,0,0.022821,0.067796,0.087334,0.18776,0.089745,0.18482,0.21095,0.19735,0.9395,0.98078,0.0075846,0.043385,0.12284,0.046062,0,0,0,6,1,0,1,4,10,0,0,0.5,25,0
1,0.40811,0.60582,0.086566,0,0.31274,0.56071,1,0.45399,1,0.56588,0.55796,0,0.12933,0,0,0,0,0.3006,0.16491,0.97901,0.8653,0.17261,1,0.69974,0.72933,0.20233,0.11948,0.42572,7,1,1,1,4,10,0,0,0.5,25,0
0.00026853,0.30521,0.27079,0.45785,0.70403,1,0.33013,0.33087,0.33107,0.2827,0.40909,0.53098,0.02133,0.23012,0.091393,0.16689,0.052894,0.05095,0.22391,0.72812,1,1,0.12648,0.20412,0.56632,0.16254,0.34638,0.76183,0.36584,9,1,1,1,4,10,0,0,0.5,25,0
0.42562,0.038167,0.01486,0.034439,0.64416,0.11096,0.38546,0.38429,0.45311,0.24139,0.32645,0.13445,0.011569,0.21457,0.18454,0.038834,0.25236,0.90813,0.15349,0.059231,0,0,1,0,0,0,0.046199,0.16696,0.37064,3,1,1,1,4,10,0,0,0.5,25,0
0.026316,0.1221,0.54847,0.090374,1,0.22165,0.78013,0,0.86315,0,0,1,0.045189,1,0.1077,0.03232,0.19112,0.14802,0.054057,0.41752,0.96955,0.56734,0.13263,0.98928,0.67523,0.56462,0.037177,0.12022,0.0041392,15,1,0,1,4,10,0,0,0.5,25,0
0,0.78017,0.76966,0.44347,0.6434,0.15032,0.35992,0.25438,0.27088,0.28392,0.94072,0.69228,0.020234,0.15807,0.096617,0.036306,0.12019,0.050124,0.62652,0.55724,0.95048,0.6859,0.081297,0.13416,0.63172,0.16306,0.44198,0.19838,0.38842,2,1,0,1,4,10,0,0,0.5,25,0
0.81579,0.5206,0.88617,0.15329,0.30658,0.069373,0.56645,0.34668,1,0.54074,0.66925,0.26185,0.011575,0.08709,0.18585,0.77322,0.16991,0.16176,0.66751,0.45829,0.94582,0.60328,0.12578,0.18355,0.46502,0.13724,0.48636,0.21856,0.20715,5,1,0,1,4,10,0,0,0.5,25,0
0.89474,0.41083,0.19777,1,0.16225,0.11359,0.43527,0.55843,0.28101,0.10755,0.75055,0.79169,0.0044207,0.1691,0.19838,0.29178,0.079742,0.11965,1,0.88019,0.99656,0.91953,0.13025,0.24186,0.88499,0.63914,0.86752,0.84474,0.11728,1,1,1,1,4,10,0,0,0.5,25,0
1,0.097294,0,0.010873,0.1158,0.16538,0,0.058999,0,0.1712,0.41855,0.62566,0.0018495,0.36027,0.069589,0.0502,0.081865,0.088318,0,0.085988,0.95138,0.73396,0.28444,0.32832,1,0.75854,0.014696,0.084394,1,12,1,0,1,4,10,0,0,0.5,25,0
0.55263,0.077061,0.4377,0.033066,0.62464,0.26092,0.24007,0.10989,0.14998,0.05265,0.17508,0.12539,0.020114,0.14477,0.35811,1,1,1,0.18416,0.25775,0.92708,0,0.55227,0,0.90227,0,0.11153,0.13227,0.13886,10,1,0,1,4,10,0,0,0.5,25,0
0.71053,0.42861,0.79906,0.18197,0.30087,0,0.80324,0.37497,0.68456,0.5398,0.8069,0.29737,0.11912,0,0.34006,0,0.13674,0,0.22104,0.56611,0.92971,0.61231,0.067511,0.10824,0.44519,0.15735,0.22415,0.18052,0.81662,8,1,1,1,4,10,0,0,0.5,25,0
0.74463,1,1,0.9149,0.48904,0.61565,0.5696,0.10321,0.54313,0.08971,1,0.75147,0.032836,0.22435,0,0,0,0,0.76905,1,0.94774,0.52507,0,0.068222,0.13735,0.073151,1,0.8062,0.32718,11,0,0,1,4,10,0,0,0.5,25,0
0.026316,0.41775,0.98352,0.33019,0.97873,0.88639,1,0.48195,0.37365,0.14543,0.41554,0.13189,1,0,1,0,0.28626,0,0.26859,0.33728,0.90546,0.5299,0.0092846,0.16818,0.11893,1,0.89123,1,0.31686,13,1,0,1,4,10,0,0,0.5,25,0
0.69146,0.08897,0.022422,0.0073089,0.044073,0.75809,0.27617,0.017534,0.20669,0.089282,0.14583,0.10685,0.0083796,0.18896,0.21592,0.42553,0.16278,0.37965,0.012488,0,0.96468,0.18894,0.21679,0.81705,0.88603,0.10829,0.43863,0.16121,0.3568,14,1,0,1,4,10,0,0,0.5,25,0
0.57895,0.14606,0.75314,0.010351,0.55888,0.19517,0.84429,0.36809,0.4775,0.44618,0.13671,0.085974,0.018819,0.13896,0.040138,0.02874,0.033659,0.086811,0.18744,0.14537,0.97231,0.49616,0.048478,0.088009,0.26246,0.32019,0.11386,0.10269,0.089164,4,1,1,1,4,10,0,0,0.5,25,0
0.17778,0,0,0.0076382,0.036005,0.1669,0.035649,0.028949,0.033081,0.054095,0.32563,0.11906,0.76112,0.18316,0.23977,0.31785,0.037376,0.30172,0.29017,0.15413,0.047933,0.097788,0.078342,0.16532,0.11101,0.046381,0.55873,0.066934,0.53102,6,0,0,0,5,3,4,1,0.5,24,1
0.17778,0.46964,0.031446,0.50573,0.012724,0.16641,0.16766,0.024689,0.086253,0.066744,0.90188,0.9059,0.72458,0.22617,0.97915,0.93241,0.11896,1,0.92378,0.51351,0.035058,0.24914,0.04474,0.077127,0.070242,0.1325,0.9617,0.62311,0.3291,7,1,0,1,5,3,4,1,0.5,24,1
0.77778,0.70003,0.074406,0.26946,0.014528,0.12056,0.28288,0.3694,0.11922,0.038919,0.74725,0.77567,0.76308,0.15215,0.37933,0.32449,0.10482,0.83262,0.75256,0.64228,0.038284,0.090823,0.12452,0.27378,0.1246,0.046148,0.47775,0.24903,0.35442,9,1,1,1,5,3,4,1,0.5,24,1
0.022222,0.36565,0.052374,0.18839,0.34123,0.24022,0.26299,0.20349,0.12718,0.046189,0.60246,0.67725,0.92574,0.25067,0.59743,0.1191,0.06825,0.098866,0.58831,0.57386,0.1001,0.13463,0.068046,0.17087,0.061414,0.026837,0.64446,0.17297,0.39589,3,1,1,1,5,3,4,1,0.5,24,1
0.088889,0.41223,0.1149,0.01476,0.17826,0,0.8897,0,1,0,0.12717,0.28955,0.9449,0.21717,0.22843,0.16627,0.069539,0.16537,0.1866,0.13883,0.54184,1,0.32757,0.2331,1,0.32506,0.30986,0.15137,0.29031,15,0,0,1,5,3,4,1,0.5,24,1
0.91111,0.31045,0.050541,0.13884,0,0.20281,0.69687,1,0.44291,1,0.6525,0.63337,0.83518,0.25028,0.59828,1,0.11629,0.15257,0.46546,0.20361,0,0.37781,0.13442,0.54663,0.16052,0.16662,0.60543,0.35494,0.71309,2,1,0,1,5,3,4,1,0.5,24,1
0,0.46233,0.14556,0.028263,0.075083,0.33525,0.84835,0.23422,0.26463,0.072585,0.34458,0.20107,0.69664,0.41733,0,0,0,0,0.30446,0.13686,0.033185,0.30213,0.22008,0.55758,0.13039,0.18361,0.22355,0.095626,0.53347,5,0.5,0,0,5,3,4,1,0.5,24,1
0.62222,0.59133,0.029956,0.3926,0.043764,0.14125,0.020258,0.01592,0.0093857,0.048307,1,0.94925,0.7506,0.26731,0.51238,0.83355,0.11656,0.19208,0.95894,0.62517,0.02082,0.088972,0.22744,0.45669,0.15284,0.14395,0.79476,0.1288,0.38407,1,1,1,1,5,3,4,1,0.5,24,1
0,0.5645,1,0,1,1,1,0,0.87368,0.26309,0,0,0,0,0,0,0.4535,0,0,0,1,0.18597,0.28363,0.73535,0.76036,0.27165,0,0,1,12,0,0,0,5,3,4,1,0.5,24,1
0.68889,0.4381,0.017625,0.30146,0.031228,0.19536,0.040381,0.01956,0,0.041136,0.7531,1,0.7176,0.1741,0,0,0,0,0.66345,0.42356,0.041739,0.10809,0,0,0,0,0.74311,0.45479,0.47989,10,1,0,1,5,3,4,1,0.5,24,1
1,0.48319,0.019651,1,0.047916,0.19071,0.19559,0.038372,0.14463,0.13761,0.80048,0.97117,0.66559,1,0.5361,0,1,0,1,1,0.028857,0.077905,0.1164,0.12146,0.12932,0.1085,1,1,0.17452,8,1,0,0.5,5,3,4,1,0.5,24,1
0,0.47069,0.084951,0.026417,0.026342,0.10006,0.23079,0.26222,0.097535,0.068187,0.0021254,0.3383,0.68903,0.049334,0.35376,0.10845,0.084856,0.11205,0.1241,0.53052,0.022754,0,0.16364,0.37897,0.16745,1,0.34408,0.85115,0,11,0,0,0,5,3,4,1,0.5,24,1
0.022222,0.52737,0.30046,0.068944,0.20116,0.44647,0.26143,0.085299,0.43653,0.20405,0.16968,0.4595,1,0.3508,0.5358,0.20797,0.086298,0.11168,0.33347,0.19762,0.63882,0.52526,1,1,0.44306,0.066273,0.33474,0.20973,0.057207,13,0,0,0,5,3,4,1,0.5,24,1
0.022676,0.38952,0.050427,0.10409,0.047241,0.13024,0.35682,0.14874,0.13338,0.057966,0.43066,0.40655,0.7137,0.98271,0.3364,0.051779,0.091485,0.10671,0.42075,0.38248,0.10484,0.19047,0.23859,0.26529,0.14764,0.061433,0.41252,0.36099,0.42175,14,0.5,0,0.5,5,3,4,1,0.5,24,1
0.022676,1,0.16367,0.11963,0.080041,0.22392,0,0.011047,0.002635,0.024508,0.44492,0.1131,0.95419,0.52086,1,0,0.13556,0.098187,0.43205,0.66947,0.05066,0.21303,0.11686,0.13906,0.1446,0.029144,0.47789,0.30615,0.42431,4,1,0,1,5,3,4,1,0.5,24,1
1,0.29233,0.040223,0.10374,0.1263,0.08355,0.46741,1,0.10972,0.76979,0.59611,0.39345,0.020533,0.014384,0.065973,0.33135,0.10038,0.25756,0.4372,0.30166,0,0.52525,0.097643,0.27938,0.039125,0.17647,0.66321,0.32958,0.6694,6,0,0,1,6,10,4,1,0.5,26,1
1,0.41344,0.059915,0.18682,0.23614,0.21281,0.065605,0.17042,0.033658,0.30726,0.35536,0.26332,0.0077321,0.022326,0.18272,0.68316,0.27911,0.33784,0.87637,0.27037,0.026816,0.30559,0.032155,0.19489,0.011768,0.19386,0.52129,0.22147,0,7,1,0,1,6,10,4,1,0.5,26,1
0.94595,0.78142,0.034765,0.66735,0.25774,0.33749,0,0.10909,0.032209,0.078609,0.63278,0.90816,0.042304,0.16566,0.24726,1,0.44571,1,0.90915,0.78538,0.10123,0.41936,0,0.054668,0,0.047935,0.92938,0.62864,0.18562,9,1,1,1,6,10,4,1,0.5,26,1
0.7027,0.49759,0.0019087,1,0.038222,0.2515,0.13271,0.10993,0.044299,0.13987,0.83302,1,0.16613,0.05878,0.17356,0.25421,0.26679,0.11136,0.95841,1,0.12685,0.52183,0.19761,0.27399,0.038777,0.74896,0.90527,1,0.29443,3,1,1,1,6,10,4,1,0.5,26,1
0.2733,0.079192,0.057406,0.019204,0.51846,0.25933,0.046724,0.15975,0.078542,0.0087211,0.10023,0.029187,0,0.10453,0.021171,0.32002,0.015107,0.063399,0.14818,0.07439,0.23359,0.31226,0.2207,0.36784,0.068954,0.8646,0.36641,0.21569,0.50449,15,0.5,0,0.5,6,10,4,1,0.5,26,1
0.75676,0.73983,0.067646,0.079355,0.074105,0.16016,0.0071644,0.084427,0,0.020334,0.49852,0.44699,0.057273,0.11898,0.088585,0.53243,0.18683,0.11419,0.76526,0.74878,0.0079315,0.26738,0.15096,0.51059,0.022778,0.16155,0.32338,0.080628,0.17675,2,1,0,1,6,10,4,1,0.5,26,1
0.027027,0.40779,0.15474,0.10154,0.042655,0.3895,0.3087,0.74728,0.041158,0.41543,0.29465,0.21845,0.33362,0.38787,0.13346,0.32343,0.25711,0.37048,0.41628,0.22113,0.38355,1,0.51495,1,0.19661,1,0.49651,0.19349,0.30185,5,1,0,1,6,10,4,1,0.5,26,1
0.75676,0.588,0.035917,0.42329,0.11571,0.12658,0.16804,0.46837,0.033268,0.41069,1,0.55741,0.070945,0.07368,0.2054,0.30986,0.22515,0.5821,0.84383,0.50182,0.037466,0.35475,0.090239,0.18033,0.016503,0.12895,1,0.7028,0.51131,1,1,1,1,6,10,4,1,0.5,26,1
0,0.46939,1,0.0025155,1,1,0.75201,0.20929,0.30187,0.14227,0.0020859,0.0052302,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.032079,1,12,0,0,1,6,10,4,1,0.5,26,1
0.76475,0.80657,0.19214,0.15593,0.059802,0,0.3869,0.85115,0.07661,0.055551,0.84257,0.2118,0.1086,0.059834,0.095234,0.42943,0.1902,0.081123,0.51297,0.36384,0.00074844,0.67401,0.061121,0.13908,0.027456,0.53276,0.76492,0.48584,0.82346,10,1,1,1,6,10,4,1,0.5,26,1
0.7027,1,0.1231,0.42252,0.34289,0.39106,0.62536,0.19573,0.085374,0.32892,0.5286,0.42997,0.094044,0,0.12492,0.26744,0.18828,0.1016,1,0.88479,0.0030751,0.33774,0.045947,0.084843,0.021363,0.12268,0.72009,0.25594,0.064611,8,1,0,1,6,10,4,1,0.5,26,1
0.27027,0,0.067483,0,0,0.27575,0.1504,0.055515,0.027145,0.15216,0,0,0.16924,0.15353,0.08603,0.29591,0.18701,0.20425,0.10123,0.044679,0.261,0.2963,0.4899,0.43123,0.09588,0.53445,0.11714,0,0.37863,11,0,0,1,6,10,4,1,0.5,26,1
0.246,0.53999,0.08747,0.24083,0.4608,0.27963,0.57468,0,1,0,0.71621,0.36881,0.33589,0.37058,0,0.060709,0,0.079794,0.55358,0.53886,0.23785,0.44202,0.098895,0.1342,0.051049,0.51979,0.77168,0.64023,0.61013,13,1,0,1,6,10,4,1,0.5,26,1
0.81936,0.19604,0,0.17546,0.55645,0.17737,0.56473,0.86405,0.49542,1,0.49808,0.47568,0.05841,0.26146,0.1693,0.06617,0.71363,0.70406,0.74047,0.4408,0.01602,0.43326,0.067867,0.057892,0.015508,0.24467,0.52253,0.14078,0.19443,14,0,1,0,6,10,4,1,0.5,26,1
